radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,2,434,7823,,8.625638,53.041558,146565,11707,1,1311254789,1472142792,-67
GSM,262,2,452,14321,,10.147321,54.284781,120424,24506,1,1311254789,1472143091,-69
GSM,262,2,452,12182,,10.162661,54.29851,124115,7795,1,1311254789,1472143091,-74
GSM,262,2,431,6351,,8.235356,53.205274,144041,22604,1,1311255049,1472141102,-65
GSM,262,2,431,11092,,8.262578,53.204698,100042,18833,1,1311255309,1472141102,-71
GSM,262,2,530,11631,,7.560287,52.13986,162974,37390,1,1311255309,1472143959,-60
GSM,262,2,317,11923,,13.6338,52.53795,127942,65937,0,1311255574,1472140852,-57
GSM,262,2,566,26683,,9.48907,51.069047,54898,20646,1,1311255575,1472141421,-51
GSM,262,3,463,23953,,13.192705,52.419245,151545,9963,1,1311255963,1472141227,-56
GSM,262,2,530,11022,,7.634116,52.068691,154738,43040,1,1311256093,1472141350,-55
GSM,262,2,530,11021,,7.659126,52.092428,101769,28892,1,1311256093,1472141350,-51
GSM,262,2,530,11892,,7.630485,52.087094,100065,27774,1,1311256093,1472141350,-51
GSM,262,2,530,16122,,7.565167,52.130524,136394,55970,1,1311256355,1472144227,-51
GSM,262,3,463,22493,,13.068561,52.311394,147527,17573,1,1311256484,1472141600,-65
GSM,262,3,463,21643,,13.092185,52.312588,109751,6336,1,1311256484,1472141352,-73
GSM,262,3,162,30129,,10.004552,53.131946,147597,23580,1,1311256605,1472143465,-79
GSM,262,3,463,21683,,13.056986,52.30505,124174,9255,1,1311256614,1472141352,-73
GSM,262,2,270,15152,,7.600574,51.982184,137441,21174,1,1311256614,1472141723,-65
GSM,262,2,316,37632,,13.48317,52.40593,134696,7852,0,1311256615,1472141352,-59
GSM,262,3,463,6553,,13.056301,52.305889,120212,14522,1,1311256873,1472141600,-70
GSM,262,1,14116,21283,,13.510823,52.508525,85864,2563,1,1311256995,1472142097,-51
GSM,262,2,270,15292,,7.545423,51.916425,97543,29560,1,1311257003,1472141474,-74
GSM,262,2,387,6043,,11.5582,53.386989,131560,29575,1,1311257132,1472142343,-59
GSM,262,3,422,52442,,8.131355,51.821721,54169,1026,1,1311257253,1472141847,-84
GSM,262,3,463,54603,,13.031658,52.299255,158960,4406,1,1311257261,1472141227,-67
GSM,262,3,463,4563,,13.032069,52.30426,177855,7641,1,1311257390,1472141352,-61
GSM,262,2,380,22733,,11.127868,52.040782,78028,125246,1,1311257657,1472144211,-65
GSM,262,3,463,6123,,12.904143,52.262865,97356,9714,1,1311257786,1472143531,-69
GSM,262,2,513,20841,,10.970236,52.071678,74772,72499,1,1311257787,1472143588,-73
GSM,262,2,380,48251,,11.056957,52.037531,80624,291067,1,1311257787,1472144083,-65
GSM,262,2,316,12711,,13.55825,52.40375,99957,22544,0,1311257915,1472144083,-52
GSM,262,2,513,48262,,10.363695,52.150031,94617,27889,1,1311258044,1472141351,-52
GSM,262,3,463,64563,,12.792183,52.17953,86353,1049,1,1311258044,1472143531,-75
GSM,262,2,691,7731,,10.140359,49.749084,87993,5401,1,1311258175,1472142717,-63
GSM,262,2,691,1142,,10.127761,49.768848,83372,12419,1,1311258175,1472142966,-62
GSM,262,2,282,10243,,7.447329,51.390135,156477,35241,1,1311258176,1472142345,-57
GSM,262,2,387,8333,,11.557944,53.37169,118301,6526,1,1311258304,1472142343,-65
GSM,262,3,20484,21224,,12.271174,51.411103,149958,6219,1,1311258304,1472140853,-54
GSM,262,3,463,23043,,12.825793,52.180883,119020,7331,1,1311258433,1472143531,-84
GSM,262,2,691,14870,,10.173809,49.768725,6636,221,1,1311258433,1472143529,-91
GSM,262,2,384,25352,,11.373405,53.653666,123819,6873,1,1311258562,1472142219,-57
GSM,262,2,381,48440,,12.195356,52.226342,154986,24382,1,1311258562,1472142840,-77
GSM,262,3,463,54903,,12.801394,52.172257,90684,7623,1,1311258562,1472143531,-77
GSM,262,2,517,16801,,10.197887,52.351433,100093,27113,1,1311258562,1472140852,-64
GSM,262,2,517,4791,,10.239569,52.338057,124870,33218,1,1311258562,1472140853,-57
GSM,262,3,463,45873,,12.696805,52.101008,75752,30009,1,1311258690,1472143531,-74
GSM,262,3,463,36123,,12.708098,52.117738,132679,5038,1,1311258690,1472143531,-91
GSM,262,3,443,55633,,13.476486,52.475035,69260,2995,1,1311258691,1472141971,-59
GSM,262,2,691,5211,,10.179481,49.755232,44018,25042,1,1311258819,1472143836,-71
GSM,262,3,443,55623,,13.483191,52.473888,68390,2137,1,1311258820,1472141971,-63
GSM,262,2,404,15201,,9.432158,53.574799,66051,7157,1,1311258948,1472142852,-90
GSM,262,2,381,22622,,12.108923,52.237238,105790,33571,1,1311259076,1472142840,-60
GSM,262,2,284,23502,,7.634498,51.505234,141764,43405,1,1311259076,1472143412,-60
GSM,262,2,517,4822,,10.522418,52.374944,169105,26846,1,1311259077,1472142396,-52
GSM,262,2,380,4303,,11.534527,52.199219,155853,31760,1,1311259205,1472143959,-53
GSM,262,2,381,22621,,12.081739,52.242751,119674,29848,1,1311259205,1472142840,-58
GSM,262,2,404,15363,,9.45911,53.578096,40974,23768,1,1311259335,1472142852,-62
GSM,262,3,463,36113,,12.693194,52.098725,89198,10810,1,1311259336,1472143531,-84
GSM,262,3,20493,4453,,13.586255,52.579103,83719,7572,1,1311259586,1472141352,-66
GSM,262,2,284,28222,,7.668454,51.539446,141624,38561,1,1311259853,1472143529,-73
GSM,262,2,57,23511,,7.225077,51.820401,215136,28766,1,1311260373,1472144056,-54
GSM,262,3,281,22331,,12.762121,53.741833,93712,78711,1,1311260373,1472143961,-51
GSM,262,3,281,22321,,12.789359,53.734989,75651,68662,1,1311260373,1472144346,-51
GSM,262,2,663,21701,,7.763374,50.514225,50343,15373,1,1311260632,1472140854,-91
GSM,262,2,57,10221,,7.252334,51.839663,213676,25146,1,1311260632,1472144083,-63
GSM,262,2,57,10412,,7.226975,51.8237,214826,47974,1,1311260632,1472144207,-62
GSM,262,2,57,2693,,7.272065,51.840607,88194,28058,1,1311260632,1472143940,-64
GSM,262,2,57,4933,,7.282054,51.838381,85906,27958,1,1311260632,1472144083,-56
GSM,262,2,57,10411,,7.299176,51.857321,96138,17648,1,1311260763,1472143836,-77
GSM,262,2,270,660,,7.363578,51.867561,88677,47522,1,1311260763,1472143678,-69
GSM,262,2,513,48512,,10.686584,52.311167,88007,16447,1,1311260764,1472144349,-62
GSM,262,2,270,15683,,7.332524,51.866364,78821,20053,1,1311260893,1472143836,-65
GSM,262,2,57,28393,,7.285287,51.849997,86603,27391,1,1311260893,1472144083,-65
GSM,262,2,452,5672,,9.890266,54.31421,120026,5581,1,1311261025,1472143091,-89
GSM,262,2,450,14752,,9.03664,54.567539,131453,9853,1,1311261025,1472140885,-83
GSM,262,2,451,14652,,10.01992,54.045495,151564,8115,1,1311261286,1472143466,-80
GSM,262,2,316,45003,,14.55095,52.29405,90936,19978,0,1311261414,1472143961,-74
GSM,262,2,270,15293,,7.493715,51.909136,92809,33361,1,1311261417,1472143341,-71
GSM,262,2,452,21683,,9.994534,54.315722,62256,10252,1,1311261419,1472143091,-71
GSM,262,2,450,14771,,9.083583,54.508338,125269,10769,1,1311261420,1472141835,-69
GSM,262,2,452,5633,,10.035813,54.309581,31381,5551,1,1311261554,1472143091,-87
GSM,262,2,316,9693,,14.5651,52.2565,83294,43006,0,1311261683,1472143959,-69
GSM,262,2,452,45063,,10.050926,54.305436,44782,6293,1,1311261683,1472143091,-83
GSM,262,2,450,14471,,9.06185,54.549642,128986,9218,1,1311261683,1472141177,-91
GSM,262,2,316,19023,,14.616,52.20775,125497,89034,0,1311261943,1472143835,-77
GSM,262,3,696,31480,,7.094999,50.906701,85939,4974,1,1311262066,1472142072,-65
GSM,262,3,696,8556,,7.05601,50.895699,57564,2127,1,1311262066,1472142072,-59
GSM,262,3,696,31500,,7.09817,50.912786,50000,4918,1,1311262067,1472142072,-64
GSM,262,7,30605,22828,,7.050672,51.008254,66166,1823,1,1311262067,1472142072,-63
GSM,262,2,316,9692,,14.5651,52.2565,124397,138393,0,1311262206,1472143959,-72
GSM,262,2,452,893,,10.135095,54.295808,108285,21168,1,1311262207,1472143091,-66
GSM,262,2,530,1782,,7.634872,52.08339,135255,27636,1,1311262337,1472141350,-53
GSM,262,2,530,1783,,7.578057,52.107687,30527,15323,1,1311262337,1472143216,-53
GSM,262,3,281,16111,,12.777758,53.742959,105968,66043,1,1311262337,1472144208,-51
GSM,262,2,450,14112,,8.955139,54.399215,97330,5339,1,1311262467,1472143529,-84
GSM,262,2,530,11891,,7.630338,52.115477,149371,14182,1,1311262596,1472141350,-57
GSM,262,2,285,3823,,7.141583,51.475748,54137,29008,1,1311262726,1472144207,-51
GSM,262,2,57,32301,,7.225582,51.838117,213270,20375,1,1311262855,1472144207,-77
GSM,262,2,285,23883,,7.183483,51.489711,81506,14076,1,1311262856,1472143588,-76
GSM,262,2,285,23882,,7.177484,51.483321,112115,24825,1,1311262856,1472143281,-60
GSM,262,2,285,6612,,7.197325,51.497167,113867,54014,1,1311262986,1472143836,-52
GSM,262,2,285,23881,,7.201438,51.498647,119560,73423,1,1311262986,1472143836,-52
GSM,262,2,285,6653,,7.214199,51.499171,118737,23521,1,1311263117,1472143465,-63
GSM,262,2,285,10643,,7.204102,51.498526,119399,37823,1,1311263117,1472143836,-52
GSM,262,2,285,6652,,7.233118,51.492972,41644,5094,1,1311263117,1472143258,-63
GSM,262,7,10213,24831,,10.363746,52.162232,88622,4573,1,1311263239,1472141351,-52
GSM,262,2,387,6603,,11.290123,53.186863,135209,9184,1,1311263248,1472141849,-76
GSM,262,2,414,15662,,11.068629,53.073918,90831,21911,1,1311263248,1472142344,-74
GSM,262,2,414,5991,,11.327466,53.137206,78395,4854,1,1311263248,1472141849,-78
GSM,262,2,414,5993,,11.11497,53.084843,142857,16048,1,1311263248,1472142221,-75
GSM,262,2,414,20112,,11.081767,53.080523,141535,14903,1,1311263248,1472142344,-52
GSM,262,2,414,5881,,11.125848,53.130687,132699,4722,1,1311263248,1472142221,-60
GSM,262,2,414,20113,,11.053871,53.085606,97774,22437,1,1311263248,1472142344,-55
GSM,262,2,414,5883,,11.063205,53.086661,134490,21991,1,1311263248,1472142344,-55
GSM,262,2,285,3813,,7.266325,51.495995,84056,24473,1,1311263250,1472143341,-51
GSM,262,2,285,7091,,7.251966,51.496724,114156,12317,1,1311263250,1472143465,-59
GSM,262,2,285,10692,,7.255675,51.476795,41613,7061,1,1311263250,1472143341,-70
GSM,262,2,285,10693,,7.259082,51.49562,168043,21748,1,1311263250,1472143127,-51
GSM,262,2,285,28303,,7.284619,51.49708,56585,8391,1,1311263250,1472143836,-70
GSM,262,2,414,20111,,11.082543,53.097182,134194,11836,1,1311263380,1472142344,-56
GSM,262,2,530,11023,,7.629952,52.086277,56197,29393,1,1311263380,1472141162,-61
GSM,262,2,663,21682,,7.755679,50.472801,35431,16564,1,1311263381,1472140854,-69
GSM,262,2,385,27903,,12.638571,53.518909,51927,91215,1,1311263382,1472142344,-53
GSM,262,2,385,52873,,12.650348,53.521399,136884,109441,1,1311263382,1472142718,-51
GSM,262,3,9169,18069,,9.82495,47.69341,16347,876,1,1311263511,1472143711,-89
GSM,262,2,414,15462,,11.064817,53.085302,120220,24946,1,1311263641,1472142344,-84
GSM,262,3,9169,18099,,9.830324,47.690398,15684,1361,1,1311263641,1472143711,-88
GSM,262,2,380,48253,,10.979427,52.00498,57897,96479,1,1311263641,1472141350,-66
GSM,262,2,530,1781,,7.591593,52.118189,104159,17914,1,1311263771,1472141723,-57
GSM,262,2,530,11893,,7.572464,52.129296,117964,30624,1,1311263771,1472143959,-58
GSM,262,2,385,27813,,12.67071,53.521292,236688,84089,1,1311263772,1472142344,-54
GSM,262,3,132,53262,,8.621438,52.00551,94170,97509,1,1311263894,1472144083,-80
GSM,262,7,30612,4735,,6.643035,51.289507,99410,1133,1,1311263895,1472143750,-83
GSM,262,2,450,32471,,9.528805,54.390287,61489,20375,1,1311263903,1472140977,-86
GSM,262,2,385,27902,,12.665119,53.522648,237085,87094,1,1311264048,1472142718,-58
GSM,262,2,806,54132,,13.724442,51.122272,49558,11958,1,1311264048,1472143530,-73
GSM,262,2,434,11371,,8.338128,52.480613,110703,2957,1,1311264177,1472142585,-74
GSM,262,2,832,961,,11.868054,47.777165,57025,4160,1,1311264308,1472143530,-64
GSM,262,2,385,52872,,12.687124,53.519255,235621,66188,1,1311264309,1472141476,-51
GSM,262,1,5725,47875,,7.592157,52.206257,149636,1118,1,1311264692,1472144376,-85
GSM,262,2,409,5792,,10.624052,53.481711,78696,10271,1,1311264832,1472142473,-68
GSM,262,3,101,5821,,9.502427,54.515113,120332,3785,1,1311265086,1472143340,-72
GSM,262,2,414,5882,,11.154134,53.098322,65001,5087,1,1311265223,1472142221,-51
GSM,262,2,842,20322,,12.104159,48.959768,64843,5886,1,1311265353,1472143712,-69
GSM,262,2,514,16693,,9.653459,52.387693,23222,7227,1,1311265353,1472143092,-53
GSM,262,2,832,18631,,11.670799,47.938865,27390,2522,1,1311265482,1472143530,-77
GSM,262,1,22303,19234,,11.086673,53.088525,141178,3919,1,1311265482,1472142221,-59
GSM,262,2,842,1641,,12.075485,48.982058,75418,19824,1,1311265483,1472143836,-52
GSM,262,2,435,152,,8.89374,53.107427,86469,12259,1,1311265617,1472144206,-67
GSM,262,2,435,22861,,8.904385,53.088681,94977,12833,1,1311265617,1472144206,-71
GSM,262,2,832,9731,,11.715303,48.033743,26748,14169,1,1311265618,1472140867,-68
GSM,262,2,435,40842,,8.88987,53.114002,91768,17045,1,1311265755,1472144046,-62
GSM,262,2,530,11742,,7.937018,52.204648,68153,3990,1,1311265756,1472142257,-68
GSM,262,2,842,18093,,12.074535,48.974717,65658,9194,1,1311265756,1472143598,-51
GSM,262,2,842,18092,,12.085829,48.945554,53499,7123,1,1311265756,1472143836,-51
GSM,262,2,890,7312,,11.706279,48.045627,43605,11925,1,1311265886,1472141225,-73
GSM,262,2,890,8332,,11.67691,48.049156,16709,1680,1,1311265886,1472141225,-66
GSM,262,2,890,55293,,11.707351,48.072708,33596,10127,1,1311266021,1472141722,-51
GSM,262,2,665,33751,,8.679158,50.296962,115560,12401,1,1311266021,1472144352,-61
GSM,262,2,530,21691,,7.971216,52.266657,164138,9802,1,1311266021,1472142095,-83
GSM,262,2,665,33752,,8.669385,50.264633,154011,6237,1,1311266151,1472144215,-54
GSM,262,2,611,16333,,8.657192,50.252701,176814,10029,1,1311266285,1472144215,-51
GSM,262,2,611,27803,,8.651397,50.195831,161081,16451,1,1311266285,1472143959,-54
GSM,262,2,842,1832,,12.061705,48.8972,48334,9776,1,1311266285,1472143712,-63
GSM,262,2,452,5692,,10.24094,54.282686,94498,15439,1,1311266419,1472143091,-65
GSM,262,2,452,32402,,10.272004,54.276847,48773,7389,1,1311266419,1472143091,-84
GSM,262,2,842,43061,,12.057174,48.878223,61669,13041,1,1311266420,1472143530,-69
GSM,262,2,842,18082,,12.037796,48.910378,95091,8260,1,1311266420,1472143217,-70
GSM,262,2,890,59531,,11.735533,48.16359,28622,31697,1,1311266554,1472144083,-52
GSM,262,2,890,10401,,11.723622,48.178115,61387,15479,1,1311266554,1472142467,-51
GSM,262,2,611,11772,,8.63606,50.194111,150490,2385,1,1311266554,1472143835,-77
GSM,262,2,611,36472,,8.642135,50.189813,134925,1977,1,1311266554,1472143959,-63
GSM,262,2,452,5693,,10.204613,54.28727,101448,19935,1,1311266554,1472143091,-59
GSM,262,2,842,27021,,11.988459,48.833416,23655,11724,1,1311266554,1472143530,-51
GSM,262,2,842,27022,,11.923122,48.856601,30685,9180,1,1311266554,1472143217,-72
GSM,262,2,524,4292,,8.689912,52.099415,58522,2985,1,1311266555,1472143711,-61
GSM,262,2,663,12723,,7.490216,50.348562,103875,22602,1,1311266683,1472141971,-88
GSM,262,2,611,11771,,8.639071,50.199018,162204,5876,1,1311266683,1472144083,-54
GSM,262,2,611,36032,,8.645521,50.182387,15822,308,1,1311266683,1472143959,-77
GSM,262,2,611,10251,,8.602175,50.167582,57228,3149,1,1311266683,1472141474,-68
GSM,262,2,452,32403,,10.230338,54.28233,80095,7782,1,1311266684,1472143091,-84
GSM,262,2,452,32401,,10.241989,54.282824,43436,9371,1,1311266684,1472143091,-82
GSM,262,2,452,14713,,10.204906,54.291461,94022,14204,1,1311266684,1472143091,-64
GSM,262,7,31112,5316,,6.817746,51.396144,80246,1370,1,1311266805,1472143182,-89
GSM,262,2,663,21432,,7.489806,50.34546,113491,47323,1,1311266812,1472141971,-81
GSM,262,2,452,892,,10.184757,54.289901,122369,14639,1,1311266813,1472143091,-76
GSM,262,2,452,14311,,10.179415,54.297643,81164,5495,1,1311266813,1472142965,-85
GSM,262,2,452,14313,,10.161263,54.281806,118841,17616,1,1311266813,1472143091,-70
GSM,262,3,181,21401,,9.372391,54.384528,147951,2150,1,1311266933,1472143340,-91
GSM,262,2,663,21433,,7.44381,50.343178,42875,10840,1,1311266941,1472141971,-81
GSM,262,2,842,30383,,11.893607,48.815249,41228,18491,1,1311267070,1472142717,-61
GSM,262,2,611,27771,,8.595748,50.135657,86063,4973,1,1311267191,1472141224,-73
GSM,262,2,611,16311,,8.644273,50.171294,35367,1021,1,1311267191,1472143835,-68
GSM,262,2,379,4061,,13.047013,50.933868,75774,12166,1,1311267199,1472143836,-63
GSM,262,1,5169,58544,,11.212102,53.129654,88326,1889,1,1311267719,1472141849,-67
GSM,262,2,663,46811,,7.40159,50.239009,113571,4847,1,1311268365,1472143216,-91
GSM,262,3,4866,24876,,6.917863,51.000587,28180,6295,1,1311268365,1472141352,-77
GSM,262,3,4866,24866,,6.931149,51.018066,94022,11259,1,1311268494,1472142221,-72
GSM,262,3,4866,50846,,6.921611,51.014971,12194,3274,1,1311268494,1472141725,-64
GSM,262,2,663,1321,,7.215155,50.231661,135067,11493,1,1311268623,1472142966,-64
GSM,262,3,6756,36660,,6.979412,51.035154,98745,69181,1,1311268624,1472142967,-60
GSM,262,3,6756,26720,,6.98946,51.043881,30969,95223,1,1311268624,1472143713,-52
GSM,262,3,6756,13150,,7.00759,51.041572,32917,26987,1,1311268753,1472143466,-55
GSM,262,3,6756,26730,,6.99569,51.037127,21988,68774,1,1311268753,1472143466,-60
GSM,262,3,6756,26750,,6.986921,51.041088,30058,76147,1,1311268753,1472142967,-62
GSM,262,3,6756,40910,,7.000517,51.051419,31740,146280,1,1311268753,1472143713,-60
GSM,262,3,6756,61316,,7.013266,51.037751,33656,64158,1,1311268753,1472143466,-51
GSM,262,3,6756,40920,,7.017426,51.056647,31872,62890,1,1311268753,1472142072,-59
GSM,262,3,6756,40976,,7.009437,51.04335,33026,76820,1,1311268753,1472143713,-69
GSM,262,3,6756,60526,,7.044407,51.055552,23039,18664,1,1311268753,1472142882,-65
GSM,262,3,6756,40956,,7.023933,51.046848,31406,38693,1,1311268753,1472141351,-65
GSM,262,3,6756,9300,,7.041425,51.04742,113189,12125,1,1311268883,1472142882,-59
GSM,262,3,6756,53490,,7.051609,51.060613,20362,22548,1,1311268883,1472142882,-56
GSM,262,3,6756,22426,,7.053753,51.058769,19830,9033,1,1311268883,1472142882,-73
GSM,262,7,30658,335,,7.007797,51.163549,52805,4402,1,1311269004,1472144085,-69
GSM,242,1,12001,3397,,10.806309,59.914159,11066,432,1,1311269398,1472143526,-63
GSM,262,2,368,15892,,12.069213,50.904393,69180,9476,1,1311269913,1472143529,-52
GSM,262,2,368,9122,,12.050057,50.902978,70738,4270,1,1311270042,1472143529,-64
GSM,262,2,368,19803,,12.069352,50.906108,76872,10396,1,1311270042,1472143529,-57
GSM,262,2,385,27901,,12.644575,53.530444,35418,71092,1,1311271201,1472142718,-51
GSM,262,2,409,9771,,10.721692,53.848193,148174,27194,1,1311271458,1472142717,-74
GSM,262,2,450,14933,,9.642437,54.287393,64929,13476,1,1311272495,1472143091,-83
GSM,262,2,530,7741,,7.914938,52.316012,143964,17057,1,1311272752,1472143711,-52
GSM,262,2,360,1973,,10.926585,50.897933,163649,31660,1,1311273010,1472142469,-64
GSM,262,3,328,59858,,8.788442,48.147714,24249,2909,1,1311273651,1472140978,-69
GSM,262,3,328,59848,,8.789028,48.15055,23981,4580,1,1311273651,1472140978,-73
GSM,262,2,434,29961,,8.400552,52.881494,152588,10244,1,1311273788,1472140956,-55
GSM,262,2,533,11823,,7.164263,52.715573,441908,20689,1,1311274046,1472142408,-58
GSM,262,1,35077,12659,,13.914344,51.107925,29512,4009,1,1311274167,1472144330,-83
GSM,262,2,806,6541,,13.925583,51.122514,149441,147160,1,1311274167,1472142093,-59
GSM,262,7,20332,23324,,13.745634,51.112258,25941,1153,1,1311274168,1472143535,-65
GSM,262,2,533,11563,,7.138159,52.806873,343548,28268,1,1311274562,1472142711,-66
GSM,262,2,890,32492,,11.711645,48.043393,28090,13694,1,1311274562,1472140977,-81
GSM,262,2,384,35093,,11.120509,53.496887,86966,16027,1,1311274956,1472141352,-52
GSM,262,2,384,35091,,11.177429,53.526682,87913,14087,1,1311274956,1472142345,-64
GSM,262,2,23,25603,,9.996505,53.463329,104172,19104,1,1311276251,1472142467,-51
GSM,262,2,384,40612,,11.045848,53.501775,96425,18912,1,1311276251,1472141227,-68
GSM,262,2,409,59082,,10.619527,53.740875,95748,10043,1,1311276381,1472143529,-84
GSM,262,2,276,211,,7.104482,51.507972,30674,11449,1,1311276631,1472143588,-59
GSM,262,1,14370,9839,,7.03741,51.178309,80912,2509,1,1311277148,1472143838,-79
GSM,262,2,452,5691,,10.216703,54.293791,94655,11444,1,1311277162,1472142965,-76
GSM,262,2,452,32382,,10.148315,54.296792,108935,6706,1,1311277291,1472142873,-63
GSM,262,2,385,5653,,12.225407,53.31632,121379,131281,1,1311277419,1472144330,-51
GSM,262,2,385,5652,,12.24706,53.317619,94628,63512,1,1311277806,1472144330,-61
GSM,262,2,452,14322,,10.155758,54.273889,142768,23450,1,1311278063,1472143091,-56
GSM,262,2,387,6151,,12.099455,53.286764,149722,28783,1,1311278063,1472141225,-74
GSM,262,2,387,6121,,12.201148,53.308261,177646,94957,1,1311278191,1472144330,-58
GSM,262,2,385,6011,,12.215217,53.234684,114400,41768,1,1311278191,1472142727,-52
GSM,262,2,385,6013,,12.171047,53.192044,189708,52703,1,1311278191,1472142841,-52
GSM,262,2,665,6591,,8.938612,50.559703,122767,1939,1,1311278454,1472142470,-65
GSM,262,2,385,6012,,12.256911,53.195272,152747,43630,1,1311278455,1472142966,-51
GSM,262,2,385,6401,,12.205706,53.185636,173431,40463,1,1311278455,1472142966,-59
GSM,262,3,281,10701,,12.210021,53.85665,55714,68723,1,1311278583,1472144208,-67
